created_at,text,screen_name,source,location,followers_count,friends_count,retweet_count,favourite_count,language,sentiment_polarity
(['Fri Jun 24 11:30:28 +0000 2022'," ""b'@CrewsMat10 https://t.co/ZLnIOuqIWh'""", 'cfcRon___'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '2467', '1622', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:31 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'RonnieMwesige4'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '0', '4', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:33 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'Slim78_jr'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '252', '2114', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:33 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'brayane_keita'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'"," ""Côte d'Ivoire""", '240', '317', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:34 +0000 2022'," '""b""""RT @lnstantFoot: L\'un des plus beaux coup-francs inscrits dans la carrire de Lionel Messi \\nhttps://t.co/HQYf5r6QUa""""""'", 'Kellomucho'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '1096', '826', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:34 +0000 2022'," ""b'My goat'""", 'Iredia__'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '911', '762', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:34 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'waelkarem84'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '25', '475', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:35 +0000 2022'," ""b'RT @AlbicelesteTalk: You would think the team scored a goal. Greatness of Lionel Andres Messi \\n\\n https://t.co/bivngz7V2u'""", 'danishumairr'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'stamford bridge', '212', '188', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:35 +0000 2022'," ""b'RT @TotalLM10i: Lionel Messi - 07/08\\n\\nhttps://t.co/uT9ajpzWMW'""", 'A_elatabany'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Damitta', '663', '285', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:35 +0000 2022'," ""b'RT @madridblaugrana: Leo Messi el mejor jugador y Cristiano el mejor goleador\\n\\nMENTIRA\\n\\nEstadsticas carrera\\n\\nLionel Messi \\n0.79 goles por'""", '__LuisGuzman'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '121', '1671', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:35 +0000 2022'," ""b'RT @Al_ameen_Yabo: Dan Allah Help RT\\n\\nI sell Clone iWatch 7 Full screen \\nCompatible wit both iOS &amp;android \\nwater resistant\\n\\nPrices:20k'""", 'M_bosting'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Katsina🇳🇬', '41266', '7261', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:36 +0000 2022'," '""b""""RT @_BeFoot: Lionel Messi nous a offert l\'une des plus grandes clbrations de l\'histoire  https://t.co/UqShxxaJBk""""""'", 'BachouKing'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '126 Rue Jean Macé', '3397', '1481', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:36 +0000 2022'," ""b'RT @okdobleamarilla:  Creemos firmemente que el 24 de Junio debera declararse como fecha patria en #Argentina \\n\\n Lionel Andrs #Messi'""", 'Jichoriza'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Ciudad Autónoma de Buenos Aire', '587', '1633', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:37 +0000 2022'," ""b'RT @Al_ameen_Yabo: Dan Allah Help RT\\n\\nI sell Clone iWatch 7 Full screen \\nCompatible wit both iOS &amp;android \\nwater resistant\\n\\nPrices:20k'""", 'Nickynice09'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Rwanda', '16363', '5281', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:37 +0000 2022'," ""b'RT @CrewsMat10: Happy 35th birthday to Lionel Messi. The greatest player of all time. https://t.co/O0mWINOIox'""", 'Israelights12'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '1087', '1716', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:38 +0000 2022'," ""b'@sportbible https://t.co/ZLnIOuqIWh'""", 'cfcRon___'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '2467', '1622', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:39 +0000 2022'," ""b'RT @Al_ameen_Yabo: Dan Allah Help RT\\n\\nI sell Clone iWatch 7 Full screen \\nCompatible wit both iOS &amp;android \\nwater resistant\\n\\nPrices:20k'""", 'fancyhanny'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '1152', '112', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:39 +0000 2022'," ""b'RT @azulfeehely: Never have I felt a thrill watching football like I felt watching Lionel Messi in his prime. Its not just what he did but'""", 'tanju19'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'İstanbul', '1010', '684', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:41 +0000 2022'," ""b'Na why them dey call am goat '""", 'yunglord10'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '🌍', '1728', '172', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:41 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'AhmedAtefff_'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '5', '272', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:41 +0000 2022'," ""b'RT @LyesBouzidi10: Lionel Messi - The Story\\n\\nPart of The Journey is The End\\n\\n https://t.co/jYkdNY2DZM'""", 'ZreyMan101'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '67', '136', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:41 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'OErhiyoma'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Warii', '1718', '3473', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:41 +0000 2022'," ""b'RT @luliariasl: El cumpleaos de Lionel Messi debera ser declarado feriado nacional.'""", 'KtoEstepario'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", 'Porteño exiliado a Menducoland', '1032', '1482', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:42 +0000 2022'," ""b''""", 'de_onlyson'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Awka🌅', '1277', '1201', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:42 +0000 2022'," ""b'RT @Al_ameen_Yabo: Dan Allah Help RT\\n\\nI sell Clone iWatch 7 Full screen \\nCompatible wit both iOS &amp;android \\nwater resistant\\n\\nPrices:20k'""", 'slim_fatimah___'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'kaduna 🇳🇬', '3967', '682', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:42 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'tearsoffire_'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '4', '72', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:43 +0000 2022'," ""b'RT @Al_ameen_Yabo: Dan Allah Help RT\\n\\nI sell Clone iWatch 7 Full screen \\nCompatible wit both iOS &amp;android \\nwater resistant\\n\\nPrices:20k'""", 'little_bolanle'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Nigeria', '15677', '3458', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:43 +0000 2022'," ""b'RT @David_pattt: Happy birthday GOAT Lionel Messi\\nThanks for all the moments you made me smile  https://t.co/G0aWkses7v'""", 'heisvnr'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'tempe ', '3828', '803', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:44 +0000 2022'," ""b'RT @Al_ameen_Yabo: Dan Allah Help RT\\n\\nI sell Clone iWatch 7 Full screen \\nCompatible wit both iOS &amp;android \\nwater resistant\\n\\nPrices:20k'""", 'IAyshatu'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Zaria/Kano', '3005', '633', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:45 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'Israelights12'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '1087', '1716', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:45 +0000 2022'," ""b'RT @MisterCalvoChip:  974 Partidos\\n 769 Goles\\n 331 Asistencias\\n 7 Balones de Oro\\n 40 Titulos\\nFeliz Cumpleaos Lionel Messi #35  http'""", 'Douglas3277'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Barcelona', '191', '395', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:46 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'Freddy_Silva_10'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '132', '280', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:47 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'WaddeyAli'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Maldives', '7761', '1950', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:47 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'Ahmed_Hamdii_k'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'madinty city cairo egypt', '939', '1457', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:47 +0000 2022'," '""b""""@chaplinez70 That\'s to show that he is a Lionel Messi die hard fan and boy""""""'", 'Shewun9ja'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Sweden', '86', '850', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:47 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'AraluKene'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '📧 junioraralu@icloud.com', '9361', '9227', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:48 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'Gomza49263288M'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", 'South Africa', '2203', '5002', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:48 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'Striker265Mike'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Malawi', '2711', '2263', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:49 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'geeq38'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Nigeria', '362', '881', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:50 +0000 2022'," ""b'RT @sami_amaro: 35 anos de Lionel Messi e cada vez mais perto da aposentadoria #Messi35 https://t.co/hLtPKazUlQ'""", 'rui_silva12344'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Paredes', '56', '213', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:51 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'spowms'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '8.8.8.8.8.8.4.4 (alt)', '1470', '1213', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:51 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'Shole_09'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Home', '2053', '2156', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:52 +0000 2022'," ""b'RT @PortalMessi: 35 anos do melhor jogador da histria. 35 anos de Lionel Messi. \\n\\n#Messi35 https://t.co/je8ucDrXeH'""", 'LuisAnt51585234'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Queimados', '381', '692', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:52 +0000 2022'," ""b'Bugnn ne olursa olsun kt gemesine imkan yok. Tm zamanlarn en iyisinin doum gnn kutlarm.'""", 'mngyeg'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '1', '40', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:54 +0000 2022'," ""b'RT @Al_ameen_Yabo: Dan Allah Help RT\\n\\nI sell Clone iWatch 7 Full screen \\nCompatible wit both iOS &amp;android \\nwater resistant\\n\\nPrices:20k'""", 'ahmubjur'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Konoha', '2009', '1903', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:54 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'viditsinghh'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '1135', '321', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:55 +0000 2022'," ""b'RT @Mondaylee: 35 years ago football was born. Happy birthday Lionel Messi. #Messi #GOAT https://t.co/euWJkGRX3z'""", 'Sire__Gift'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '30442', '23106', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:55 +0000 2022'," ""b'RT @MidniteFtbl: We are giving away an authentic SIGNED Lionel Messi Argentina shirt \\n\\nTo enter:\\n Like and Retweet this post\\n Follo'""", 'josea66'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Dunstable', '1182', '3277', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:55 +0000 2022'," ""b'FELIZ CUMPLEAOS LIONEL MESSI \\n\\n974 juegos\\n769 goles \\n331 asistencias\\n40 trofeos\\n8 Pichichis\\n7 Balones de Oro\\n6 Bo https://t.co/DTfoS5DbST'""", 'AdictosMx'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '1775', '3975', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:57 +0000 2022'," ""b'RT @Farhanminar1: Happy Birthday The Greatest of all time  Lionel Messi \\n#Messi https://t.co/cQI00Xua9t'""", 'Yusuf03162735'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '213', '95', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:57 +0000 2022'," ""b'RT @Itunu95796577: Pls help me to retweet my art \\n\\n#Raphinha #AsuuStrikeUpdate SHOWING OFF HER BODY Lionel Andres Messi Nigerian Army O'""", 'BrodaFemo'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Earth', '25788', '18279', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:57 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'sebasromero_'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Club Sport Emelec', '1194', '1596', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:58 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'CruyffAddict'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '108', '1493', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:58 +0000 2022'," ""b'RT @ESPNStatsInfo: Real Madrid and Barcelona will face each other this season on October 16 and March 19.\\n\\nThis will be the earliest editio'""", 'yard79971'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Worldwide', '1943', '1689', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:59 +0000 2022'," ""b'RT @TNTSportsBR: 37 TTULOS NA CARREIRA! 37 Simplesmente Lionel Messi! #Messi35 https://t.co/oL62KCV91F'""", 'Lucas01658552'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '0', '121', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:59 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'gedoosama4'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '665', '2621', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:59 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'paulsoumyadip7'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'"," ""Ernie's Bedroom""", '879', '1018', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:59 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'Msd38904566'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '21', '53', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:59 +0000 2022'," ""b'RT @ActuFoot_: Cest lanniversaire du GOAT \\n\\nJoyeux anniversaire  Lionel Messi qui fte aujourdhui ses 35 ans.  https://t.co/72v66s7p'""", 'nadirsmak'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '16', '54', '', '', ''], 'Neutral')
(['Fri Jun 24 11:30:59 +0000 2022'," '""b\'RT @porquetendencia: """"Lionel Andres Messi"""":\\nPorque cumple 35 aos https://t.co/KpcbKUEcKs\'""'", '_whoruinthedark'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '128', '580', '', '', ''], 'Neutral')
(['Fri Jun 24 11:31:00 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'TheMelanatedGod'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'New England and Gauteng', '1354', '1431', '', '', ''], 'Neutral')
(['Fri Jun 24 11:31:00 +0000 2022'," ""b'RT @BarcaWorldwide:  Diego Maradona: I have seen the player who will inherit my place in Argentine football and his name is Lionel Messi'""", 'matuka_s'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'unimportant', '311', '521', '', '', ''], 'Neutral')
(['Fri Jun 24 11:31:01 +0000 2022'," ""b'@goal @TeamMessi @FCBarcelona @PSG_English https://t.co/ZLnIOuqIWh'""", 'cfcRon___'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '2467', '1622', '', '', ''], 'Neutral')
(['Fri Jun 24 11:31:03 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", '_drakekidd'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Earth', '1292', '481', '', '', ''], 'Neutral')
